,Beta,Gamma,t,min(S),max(I)
472,0.05,0.5,42.47301124006493,3335,2166
473,0.05,0.55,34.374612049373496,3724,1731
474,0.05,0.6,48.45063287310934,4141,1666
475,0.05,0.65,3.6501714987805673,12911,12
476,0.05,0.7,50.82913862360263,6097,845
477,0.05,0.75,52.81978825977686,6315,856
478,0.05,0.8,36.16735198932121,6947,769
479,0.05,0.85,40.477199250477135,7863,539
480,0.05,0.9,49.3722079927913,8683,359
481,0.05,0.95,1.352661012737775,12816,3
482,0.05,1.0,0.09330113176906467,12882,1
483,0.1,0.01,1053.4678302143786,0,12363
484,0.1,0.05,194.87923993741586,2,11044
485,0.1,0.1,123.66549507870064,25,9912
486,0.1,0.15,83.9471112312782,69,8878
487,0.1,0.2,0.5659317731645778,12937,1
488,0.1,0.25,43.866412225802186,147,7370
489,0.1,0.3,38.859129261029494,108,7436
490,0.1,0.35,34.02517046725688,354,6240
491,0.1,0.4,30.961086587419643,286,6323
492,0.1,0.45,25.212914274998063,719,5141
493,0.1,0.5,25.809280489265355,889,4896
494,0.1,0.55,27.21621154595017,918,4842
495,0.1,0.6,25.403069933884,1691,3711
496,0.1,0.65,21.756659797477774,1361,3945
497,0.1,0.7,20.685685504451342,1227,3857
498,0.1,0.75,22.934870483625804,2108,3136
499,0.1,0.8,24.54185640769253,1744,3346
500,0.1,0.85,0.3877493413398844,12791,4
501,0.1,0.9,2.590693762916142,12904,3
502,0.1,0.95,20.666679003260526,3635,2017
503,0.1,1.0,17.093205029201354,2786,2370
504,0.15,0.01,1010.1518401889508,0,12551
505,0.15,0.05,207.81587704415975,0,11724
506,0.15,0.1,113.12559281079695,0,10778
507,0.15,0.15,66.01020550165498,36,9499
508,0.15,0.2,54.53208107491518,28,9218
509,0.15,0.25,40.83846913598849,41,8587
510,0.15,0.3,39.3047485567708,66,8140
511,0.15,0.35,0.3335304948422217,13047,1
512,0.15,0.4,26.69277670656241,81,7970
513,0.15,0.45,28.07765881913503,149,7306
514,0.15,0.5,26.355504019035806,234,6710
515,0.15,0.55,25.14967311846983,440,5901
516,0.15,0.6,1.7854968756964016,12839,2
517,0.15,0.65,20.16809842577881,929,4768
518,0.15,0.7,20.543320439102608,718,4953
519,0.15,0.75,0.18016795688228293,12901,1
520,0.15,0.8,16.753679434914286,1064,4415
521,0.15,0.85,0.17101255895528614,12866,1
522,0.15,0.9,21.04382366276106,1016,4183
523,0.15,0.95,16.793532456664778,1278,3938
524,0.15,1.0,14.677414597106907,622,4923
525,0.2,0.01,1396.198465327182,0,12656
526,0.2,0.05,224.8522374069036,0,12017
527,0.2,0.1,94.11459980551683,0,11282
528,0.2,0.15,70.15653244089759,6,10408
529,0.2,0.2,49.03704656420699,1,10548
530,0.2,0.25,44.25811080652528,4,9926
531,0.2,0.3,34.14585541759472,14,9417
532,0.2,0.35,34.73076180597749,10,9025
533,0.2,0.4,29.465453759994716,29,8836
534,0.2,0.45,22.60447922200807,14,8671
535,0.2,0.5,23.228948232862106,59,8004
536,0.2,0.55,18.303175773683666,31,8398
537,0.2,0.6,18.122325230607554,66,7905
538,0.2,0.65,17.66852621512967,188,6884
539,0.2,0.7,17.341663514983704,179,6800
540,0.2,0.75,17.94076641823296,214,6672
541,0.2,0.8,0.8101825449513842,12911,1
542,0.2,0.85,13.271175896833293,246,6332
543,0.2,0.9,14.260757662251654,338,6047
544,0.2,0.95,14.929804427032206,328,5966
545,0.2,1.0,14.257495391474798,514,5309
546,0.25,0.01,1097.1725857403344,0,12760
547,0.25,0.05,204.52835788768692,0,12214
548,0.25,0.1,94.81087413285276,0,11768
549,0.25,0.15,76.39193896060513,0,11257
550,0.25,0.2,48.333541941169564,0,10780
551,0.25,0.25,46.509208828933716,1,10258
552,0.25,0.3,35.239772129088884,1,9938
553,0.25,0.35,28.48622852388452,0,10102
554,0.25,0.4,25.106381710908195,4,9526
555,0.25,0.45,34.686820621613805,0,9659
556,0.25,0.5,20.371239667068924,33,8490
557,0.25,0.55,19.37644894352989,20,8658
558,0.25,0.6,0.5685488885848944,12945,1
559,0.25,0.65,15.482785246056546,45,8033
560,0.25,0.7,15.611518347730751,57,7750
561,0.25,0.75,16.3985616230635,304,6517
562,0.25,0.8,13.499532060731974,274,6443
563,0.25,0.85,13.571240146775965,182,6753
564,0.25,0.9,12.880148711556801,97,7294
565,0.25,0.95,11.50712362474205,107,7180
566,0.25,1.0,11.72984628868635,92,7316
567,0.3,0.01,909.9381030590653,0,12754
568,0.3,0.05,218.20141949105016,0,12357
569,0.3,0.1,89.741700759324,0,11939
570,0.3,0.15,59.92920420334636,0,11637
571,0.3,0.2,46.47377507231861,0,10726
572,0.3,0.25,39.05181812229337,0,10915
573,0.3,0.3,31.482413923560078,0,10494
574,0.3,0.35,0.05794986520159659,12916,1
575,0.3,0.4,25.32356417071279,0,10562
576,0.3,0.45,20.48597585975328,3,9474
577,0.3,0.5,19.90214201177513,2,9873
578,0.3,0.55,17.71141936241216,8,9394
579,0.3,0.6,0.10508219428199088,12862,1
580,0.3,0.65,14.817109795104976,4,9261
581,0.3,0.7,15.20971043306062,6,9338
582,0.3,0.75,17.635835875458948,65,7939
583,0.3,0.8,14.41236874630646,10,8776
584,0.3,0.85,13.869923332707824,63,7793
585,0.3,0.9,10.784614258631565,38,8048
586,0.3,0.95,10.946331840417528,32,8264
587,0.3,1.0,10.011119489109994,8,8732
588,0.35,0.01,1012.0974147207415,0,12779
589,0.35,0.05,205.99662606559673,0,12346
590,0.35,0.1,88.4895620427717,0,12208
591,0.35,0.15,76.3106757404373,0,11749
592,0.35,0.2,62.56725347155058,0,11679
593,0.35,0.25,38.30260667506392,0,11513
594,0.35,0.3,32.29717992912057,0,11250
595,0.35,0.35,25.928131172543434,0,10781
596,0.35,0.4,29.25642326385336,0,10999
597,0.35,0.45,23.373657577536946,6,9425
598,0.35,0.5,21.635108619840146,2,9954
599,0.35,0.55,18.447542022573952,0,10252
600,0.35,0.6,16.668465877963463,7,9380
601,0.35,0.65,15.74425096482678,0,10081
602,0.35,0.7,18.706494814838642,1,9436
603,0.35,0.75,17.32235758148055,3,9316
604,0.35,0.8,0.13144710906803395,12828,1
605,0.35,0.85,13.8900176612324,18,8836
606,0.35,0.9,11.976358361927092,3,9288
607,0.35,0.95,15.301849639576433,11,8464
608,0.35,1.0,9.662965566977725,10,8905
609,0.4,0.01,1015.5944674078876,0,12866
610,0.4,0.05,207.45095518078384,0,12375
611,0.4,0.1,126.54820671602992,0,12043
612,0.4,0.15,57.77570712801366,0,12041
613,0.4,0.2,48.941375032310226,0,11619
614,0.4,0.25,42.55507162818619,0,11031
615,0.4,0.3,46.96422757429357,0,11545
616,0.4,0.35,28.942891644825746,0,11492
617,0.4,0.4,24.555071298518786,0,10988
618,0.4,0.45,21.36471783728288,0,11172
619,0.4,0.5,22.201233592884325,2,9832
620,0.4,0.55,16.745823403026463,0,10283
621,0.4,0.6,15.513042395174825,5,9504
622,0.4,0.65,13.748435013219304,0,10005
623,0.4,0.7,16.292232972527007,0,10076
624,0.4,0.75,13.564776255866208,0,10429
625,0.4,0.8,11.493480693037359,4,9433
626,0.4,0.85,12.138257732264648,0,10159
627,0.4,0.9,10.385674351605774,7,8971
628,0.4,0.95,13.975307356472044,9,8886
629,0.4,1.0,10.230635412944519,0,10056
630,0.45,0.01,1062.6031089816117,0,12789
631,0.45,0.05,190.2869071909381,0,12683
632,0.45,0.1,123.54508087210634,0,12383
633,0.45,0.15,75.53870964387909,0,11851
634,0.45,0.2,49.955970959843036,0,11940
635,0.45,0.25,44.71592493930917,0,11490
636,0.45,0.3,30.862150035930625,0,11198
637,0.45,0.35,26.283247440498467,0,11343
638,0.45,0.4,36.010121538016065,3,10062
639,0.45,0.45,22.04678532709733,0,11268
640,0.45,0.5,20.035880746974705,0,10726
641,0.45,0.55,18.0385986978328,0,11176
642,0.45,0.6,16.962242128182158,0,9651
643,0.45,0.65,14.937641224917682,4,9367
644,0.45,0.7,14.831198044725882,1,10135
645,0.45,0.75,14.21866710885732,2,10039
646,0.45,0.8,0.04417228161469258,12894,1
647,0.45,0.85,13.128093500960839,0,10159
648,0.45,0.9,10.495942440244736,3,9877
649,0.45,0.95,10.546503970562387,1,9746
650,0.45,1.0,8.843966745101461,1,9899
651,0.5,0.01,852.3688974136197,0,12721
652,0.5,0.05,198.36695935116882,0,12715
653,0.5,0.1,108.26110370391665,0,12565
654,0.5,0.15,86.95041612678574,0,12259
655,0.5,0.2,45.16734744320536,0,12168
656,0.5,0.25,33.695173601606534,0,12123
657,0.5,0.3,33.19240996463777,0,11595
658,0.5,0.35,38.46553677499981,0,11524
659,0.5,0.4,24.06852254968257,0,11803
660,0.5,0.45,22.750098672471857,0,11577
661,0.5,0.5,20.436884051392926,0,11290
662,0.5,0.55,15.665577859897347,0,10214
663,0.5,0.6,15.291445723810485,0,11230
664,0.5,0.65,17.837297224320352,0,10806
665,0.5,0.7,13.600948461462972,0,10113
666,0.5,0.75,11.26101449692888,0,10852
667,0.5,0.8,12.733245024059267,0,10525
668,0.5,0.85,14.162120379472606,1,10475
669,0.5,0.9,11.022090987485011,0,10870
670,0.5,0.95,12.06488334618283,0,11074
671,0.5,1.0,11.053488108957806,0,9839
672,0.55,0.01,925.2900155175952,0,12760
673,0.55,0.05,220.01048360771455,0,12699
674,0.55,0.1,140.16082042181506,0,12299
675,0.55,0.15,73.24891499893302,0,12496
676,0.55,0.2,49.09673234157418,0,11779
677,0.55,0.25,35.870814561782346,0,12201
678,0.55,0.3,34.486652931307376,0,12098
679,0.55,0.35,29.79702472854845,0,11834
680,0.55,0.4,25.42379560012289,0,11876
681,0.55,0.45,22.23270868942193,0,11561
682,0.55,0.5,17.681826293672238,0,11771
683,0.55,0.55,16.92977110528097,0,11447
684,0.55,0.6,16.169919371008383,0,11670
685,0.55,0.65,15.492352172642915,0,10802
686,0.55,0.7,12.14178675379966,0,10888
687,0.55,0.75,12.219881041946676,0,10750
688,0.55,0.8,12.908081883775179,0,10877
689,0.55,0.85,12.411891155502591,0,10622
690,0.55,0.9,11.869147826355308,0,11087
691,0.55,0.95,11.280681802206786,0,10386
692,0.55,1.0,11.494758706732124,0,10801
693,0.6,0.01,1054.1078489043603,0,12909
694,0.6,0.05,200.97023688042702,0,12727
695,0.6,0.1,90.25246335819357,0,12640
696,0.6,0.15,55.44464121415901,0,12318
697,0.6,0.2,49.815801995305186,0,12227
698,0.6,0.25,43.71630303208372,0,12197
699,0.6,0.3,29.548989505083163,0,12109
700,0.6,0.35,25.198169284807648,0,11859
701,0.6,0.4,26.747393371228274,0,12115
702,0.6,0.45,19.3813727545661,0,11704
703,0.6,0.5,25.106122646086718,0,11651
704,0.6,0.55,17.82142364422803,0,11986
705,0.6,0.6,15.039400486475039,0,11784
706,0.6,0.65,19.918157948618358,0,11424
707,0.6,0.7,14.851435933973642,0,11590
708,0.6,0.75,14.198949879815016,0,10944
709,0.6,0.8,14.767073925494607,0,11070
710,0.6,0.85,12.702956472046425,0,11332
711,0.6,0.9,0.0223615866294714,12849,1
712,0.6,0.95,8.97343422628893,0,10688
713,0.6,1.0,10.810847524173148,0,11010
714,0.65,0.01,1043.5958626115835,0,12779
715,0.65,0.05,193.64909245280185,0,12644
716,0.65,0.1,88.02024731865644,0,12691
717,0.65,0.15,62.77271353979829,0,12566
718,0.65,0.2,49.76849163902704,0,12332
719,0.65,0.25,35.24120375331181,0,12536
720,0.65,0.3,33.237746350552285,0,12297
721,0.65,0.35,28.683528373839298,0,11927
722,0.65,0.4,20.867598117183803,0,12151
723,0.65,0.45,25.454437793384137,0,11944
724,0.65,0.5,17.44338367550291,0,12175
725,0.65,0.55,16.104694843226095,0,11759
726,0.65,0.6,18.335518012636765,0,11796
727,0.65,0.65,14.189913704213707,0,11788
728,0.65,0.7,17.01771862961299,0,11626
729,0.65,0.75,14.42853798913295,0,11386
730,0.65,0.8,13.745875167739039,0,11232
731,0.65,0.85,12.252781686427975,0,11161
732,0.65,0.9,9.745297090676074,0,11249
733,0.65,0.95,10.938833712809688,0,11233
734,0.65,1.0,9.540189780149706,0,11106
735,0.7,0.01,908.5431952868657,0,12815
736,0.7,0.05,233.2800532924052,0,12759
737,0.7,0.1,91.26571946923741,0,12472
738,0.7,0.15,57.98065502632412,0,12435
739,0.7,0.2,47.10746264751874,0,12492
740,0.7,0.25,36.90369309728491,0,12394
741,0.7,0.3,29.354702650482782,0,11780
742,0.7,0.35,29.918249998178574,0,12250
743,0.7,0.4,23.09970839661829,0,12164
744,0.7,0.45,21.622693436846404,0,12125
745,0.7,0.5,24.032328149445423,0,10779
746,0.7,0.55,15.891687633410122,0,12154
747,0.7,0.6,20.37818618484334,0,11731
748,0.7,0.65,13.57952043774466,0,12039
749,0.7,0.7,14.082594562735697,0,11829
750,0.7,0.75,11.99472159160067,0,10798
751,0.7,0.8,10.57915458823102,0,11749
752,0.7,0.85,10.562054697584106,0,11245
753,0.7,0.9,10.109990976751584,0,10780
754,0.7,0.95,9.305301815717783,0,10880
755,0.7,1.0,9.505996817361936,0,11778
756,0.75,0.01,1002.4489963090961,0,12869
757,0.75,0.05,181.6230221883173,0,12832
758,0.75,0.1,86.21763218902319,0,12574
759,0.75,0.15,63.07389979174885,0,12653
760,0.75,0.2,67.08349647588213,0,12693
761,0.75,0.25,35.16569645232868,0,12486
762,0.75,0.3,38.96192193324849,0,12448
763,0.75,0.35,33.33652944008089,0,11795
764,0.75,0.4,34.9654520385021,0,12287
765,0.75,0.45,0.007095741747776784,12867,1
766,0.75,0.5,15.407902892111967,0,12031
767,0.75,0.55,18.35232738353132,0,12167
768,0.75,0.6,14.595420678093452,0,12086
769,0.75,0.65,13.170426939455929,0,11762
770,0.75,0.7,11.361978941845589,0,11620
771,0.75,0.75,17.826359566261793,0,11980
772,0.75,0.8,14.747461400309078,0,12044
773,0.75,0.85,11.798401491358886,0,11811
774,0.75,0.9,11.107033128546878,0,11848
775,0.75,0.95,12.522138808273208,0,11694
776,0.75,1.0,9.417680695516786,0,11677
777,0.8,0.01,950.3950928643924,0,12859
778,0.8,0.05,244.5377660282565,0,12750
779,0.8,0.1,94.77224971496736,0,12708
780,0.8,0.15,65.65022959811117,0,12751
781,0.8,0.2,55.49872193996464,0,12642
782,0.8,0.25,38.678437125287296,0,12348
783,0.8,0.3,31.739722020582036,0,12230
784,0.8,0.35,23.523305130236587,0,12525
785,0.8,0.4,32.73466570234763,0,12305
786,0.8,0.45,25.74547219279077,0,12430
787,0.8,0.5,26.18451625906719,0,12204
788,0.8,0.55,21.24322497258616,0,12101
789,0.8,0.6,15.44382038770988,0,12293
790,0.8,0.65,17.509930958986224,0,12268
791,0.8,0.7,19.23402197510093,0,11935
792,0.8,0.75,13.77971224114407,0,11620
793,0.8,0.8,11.13050394856547,0,12226
794,0.8,0.85,13.389472565089946,0,11761
795,0.8,0.9,10.193692323805935,0,11365
796,0.8,0.95,13.098118226590069,0,11763
797,0.8,1.0,8.686293566950901,0,11570
798,0.85,0.01,910.95882960446,0,12671
799,0.85,0.05,237.8355570241436,0,12790
800,0.85,0.1,118.51469581888472,0,12727
801,0.85,0.15,59.77151295559582,0,12708
802,0.85,0.2,50.560477791568935,0,12663
803,0.85,0.25,45.09178039966323,0,12549
804,0.85,0.3,31.622418909166257,0,12423
805,0.85,0.35,30.38531245502511,0,12349
806,0.85,0.4,44.67569248570156,0,12525
807,0.85,0.45,17.46935329829586,0,12218
808,0.85,0.5,20.345786728078032,0,12303
809,0.85,0.55,19.405897635890398,0,12390
810,0.85,0.6,16.68763404485461,0,12274
811,0.85,0.65,13.106713400404267,0,12337
812,0.85,0.7,14.072341030026042,0,12010
813,0.85,0.75,12.541237860648543,0,11890
814,0.85,0.8,12.944790586709278,0,11988
815,0.85,0.85,13.266434971228875,0,12286
816,0.85,0.9,10.85253452031145,0,12024
817,0.85,0.95,11.475746659983955,0,11325
818,0.85,1.0,9.437652770987322,0,11794
819,0.9,0.01,748.7177645281082,0,12930
820,0.9,0.05,194.70882868865726,0,12773
821,0.9,0.1,99.818620359318,0,12780
822,0.9,0.15,61.18679464646742,0,12803
823,0.9,0.2,46.373664965991274,0,12671
824,0.9,0.25,43.234167128734576,0,12501
825,0.9,0.3,33.21622793982249,0,12534
826,0.9,0.35,27.92458183996554,0,12518
827,0.9,0.4,37.639694522285225,0,12527
828,0.9,0.45,22.179494068223253,0,12375
829,0.9,0.5,20.17602196250785,0,12261
830,0.9,0.55,16.838833852754465,0,12158
831,0.9,0.6,15.288433474745293,0,12341
832,0.9,0.65,18.401752599110846,0,12321
833,0.9,0.7,15.46682410822824,0,12356
834,0.9,0.75,15.972595247247956,0,12097
835,0.9,0.8,13.579054783233907,0,12330
836,0.9,0.85,11.625440398877645,0,12089
837,0.9,0.9,12.515755121642805,0,12067
838,0.9,0.95,0.007920185676360266,12852,1
839,0.9,1.0,10.427804605074003,0,12035
840,0.95,0.01,956.1628267411659,0,12910
841,0.95,0.05,255.7020130931756,0,12704
842,0.95,0.1,91.2750986095428,0,12743
843,0.95,0.15,70.40835169820195,0,12657
844,0.95,0.2,51.56237492795336,0,12665
845,0.95,0.25,33.84650875291859,0,12686
846,0.95,0.3,35.081546921420035,0,12423
847,0.95,0.35,24.654991620628692,0,12593
848,0.95,0.4,21.1098980194892,0,12216
849,0.95,0.45,22.24302028316408,0,12517
850,0.95,0.5,20.874616565361762,0,11926
851,0.95,0.55,19.248946594452665,0,12379
852,0.95,0.6,14.872688146270931,0,12484
853,0.95,0.65,17.2785199973929,0,12481
854,0.95,0.7,11.625040269738898,0,12178
855,0.95,0.75,11.239596936000746,0,12270
856,0.95,0.8,11.991121972774716,0,12004
857,0.95,0.85,10.584343953761804,0,12242
858,0.95,0.9,9.834053988766717,0,12057
859,0.95,0.95,13.383726302920214,0,11693
860,0.95,1.0,9.988288603807296,0,12133
861,1.0,0.01,1103.9787725082062,0,12863
862,1.0,0.05,221.68181133684018,0,12707
863,1.0,0.1,96.7114632225702,0,12707
864,1.0,0.15,73.56860791016621,0,12788
865,1.0,0.2,42.09247056500895,0,12773
866,1.0,0.25,39.92561585528832,0,12788
867,1.0,0.3,35.9571717861792,0,12736
868,1.0,0.35,25.338281752601343,0,12459
869,1.0,0.4,33.902955691261376,0,12500
870,1.0,0.45,17.786328932191207,0,12321
871,1.0,0.5,25.3260416962367,0,12315
872,1.0,0.55,24.997218568029453,0,12188
873,1.0,0.6,17.096050315761378,0,12355
874,1.0,0.65,16.12769372767394,0,12255
875,1.0,0.7,17.24896357490515,0,12396
876,1.0,0.75,13.695037700608678,0,12146
877,1.0,0.8,12.215234201016125,0,12062
878,1.0,0.85,14.232728123657573,0,12212
879,1.0,0.9,9.884104606498012,0,12408
880,1.0,0.95,11.634972219100414,0,12483
881,1.0,1.0,9.423479696174343,0,12084
0,0.01,0.01,1060.8259602014002,40,9945
1,0.01,0.05,245.91389823827632,730,5348
2,0.01,0.1,167.44653013881654,2975,2491
3,0.01,0.15,21.262924626619125,12856,4
4,0.01,0.2,7.820775448718862,12955,2
5,0.01,0.25,4.060734285683775,12864,3
6,0.01,0.3,89.92183273780252,12325,47
7,0.01,0.35,13.849880392833276,12973,5
8,0.01,0.4,4.238952082155499,12798,3
9,0.01,0.45,5.415403000769904,12946,3
10,0.01,0.5,9.534155126487457,12886,5
11,0.01,0.55,9.365005892738996,12721,14
12,0.01,0.6,1.6319989094664824,12863,3
13,0.01,0.65,2.227956269663209,12887,3
14,0.01,0.7,1.664114387319282,12875,1
15,0.01,0.75,2.7568648135889675,12876,4
16,0.01,0.8,6.5430092466910486,13025,5
17,0.01,0.85,0.5911385110034597,12899,1
18,0.01,0.9,1.4501845213271054,12947,2
19,0.01,0.95,2.2175608124407287,12799,3
20,0.01,1.0,2.462360478946829,12856,2
21,0.05,0.01,1105.8620083021203,4,11805
22,0.05,0.05,202.06580162500046,21,9954
23,0.05,0.1,120.71134956652485,132,8172
24,0.05,0.15,89.70342301361035,266,7078
25,0.05,0.2,53.75063047824934,477,5961
26,0.05,0.25,52.99354364692446,895,4889
27,0.05,0.3,46.45128589257462,1337,4085
28,0.05,0.35,54.90518239620189,1618,3723
29,0.05,0.4,40.68581864267903,2211,2877
30,0.05,0.45,0.0728996732251494,12853,1
31,0.05,0.5,40.25988862586596,3628,1900
32,0.05,0.55,0.618946316181445,13003,1
33,0.05,0.6,0.7324498442754569,12945,2
34,0.05,0.65,36.2377006797144,5633,1251
35,0.05,0.7,1.3277122342386185,12911,2
36,0.05,0.75,39.688180206678254,6303,812
37,0.05,0.8,44.697031242163156,8067,433
38,0.05,0.85,1.0482936670411935,12909,1
39,0.05,0.9,58.83206935973772,8563,352
40,0.05,0.95,1.5439028512845918,12803,2
41,0.05,1.0,5.830123946459018,12807,8
42,0.1,0.01,1144.7965695774292,0,12357
43,0.1,0.05,220.5708691070723,1,11156
44,0.1,0.1,98.97588182767493,18,9918
45,0.1,0.15,65.6418100673575,24,9294
46,0.1,0.2,58.30473393664335,100,8177
47,0.1,0.25,38.39928302236028,190,7382
48,0.1,0.3,41.044879136841494,259,6847
49,0.1,0.35,36.973648560631545,248,6629
50,0.1,0.4,0.4112921930043293,12806,1
51,0.1,0.45,29.124058755490484,767,5180
52,0.1,0.5,1.4179295839137736,12832,2
53,0.1,0.55,25.219462384834603,1072,4287
54,0.1,0.6,26.074073030149197,1055,4378
55,0.1,0.65,1.2671273975917785,12766,2
56,0.1,0.7,23.112401624252147,1431,3779
57,0.1,0.75,25.74532597080696,2326,2694
58,0.1,0.8,23.949806592781115,1981,3113
59,0.1,0.85,21.799520072946983,2877,2251
60,0.1,0.9,19.29573813771793,2785,2379
61,0.1,0.95,20.38104193776932,2852,2309
62,0.1,1.0,19.123983098103174,3874,1842
63,0.15,0.01,1043.4995132540612,0,12413
64,0.15,0.05,186.33683177273818,0,11668
65,0.15,0.1,109.92854303710008,8,10495
66,0.15,0.15,71.52542949897848,5,10138
67,0.15,0.2,60.0803130900867,36,9101
68,0.15,0.25,43.24857324502897,21,9084
69,0.15,0.3,34.17289854137546,101,7738
70,0.15,0.35,29.92379757157183,119,7708
71,0.15,0.4,28.39859582010687,278,6847
72,0.15,0.45,29.145712358233148,98,7622
73,0.15,0.5,21.61012200129683,286,6691
74,0.15,0.55,20.687769507446948,162,7048
75,0.15,0.6,19.428504690987488,286,6400
76,0.15,0.65,25.72279859770674,682,5441
77,0.15,0.7,0.1428803046968193,13040,1
78,0.15,0.75,19.880768255964426,324,5950
79,0.15,0.8,17.194567029897602,574,5104
80,0.15,0.85,17.520233761483347,1173,4118
81,0.15,0.9,18.786174680236414,1124,4255
82,0.15,0.95,16.179715420508074,995,4495
83,0.15,1.0,0.7278600502109009,12840,2
84,0.2,0.01,1005.573938218894,0,12738
85,0.2,0.05,182.69444241125692,0,11913
86,0.2,0.1,95.72922956655115,6,10816
87,0.2,0.15,64.35764725833172,1,10738
88,0.2,0.2,57.46838633989844,26,9409
89,0.2,0.25,43.02310709342787,49,8964
90,0.2,0.3,35.68077325235155,4,9712
91,0.2,0.35,27.672468460098084,38,8503
92,0.2,0.4,30.26092378359245,18,9149
93,0.2,0.45,22.08009530045999,124,7606
94,0.2,0.5,25.18629959351873,38,8245
95,0.2,0.55,19.577102978434734,63,7984
96,0.2,0.6,17.892497315820332,71,7965
97,0.2,0.65,18.52241998412906,133,6978
98,0.2,0.7,16.256264735601015,211,6785
99,0.2,0.75,14.778826547261158,232,6547
100,0.2,0.8,0.3118872937159045,12734,2
101,0.2,0.85,17.399861932111353,284,6323
102,0.2,0.9,14.092685975108207,228,6505
103,0.2,0.95,13.658984746851607,281,6111
104,0.2,1.0,13.307359848502564,414,5745
105,0.25,0.01,845.0641999353682,0,12574
106,0.25,0.05,181.43220662084477,0,12233
107,0.25,0.1,116.12628855122836,0,11522
108,0.25,0.15,73.75625023045838,0,11239
109,0.25,0.2,0.22398830736500305,12990,1
110,0.25,0.25,44.964280324205724,1,10619
111,0.25,0.3,30.16772164285592,0,10185
112,0.25,0.35,32.233234419239174,6,9766
113,0.25,0.4,27.02255032227165,1,9659
114,0.25,0.45,24.949813838850666,18,8935
115,0.25,0.5,17.313737566991428,1,9605
116,0.25,0.55,17.754608595530808,23,8672
117,0.25,0.6,17.314545307831217,20,8651
118,0.25,0.65,18.43755022708715,269,6710
119,0.25,0.7,14.113287373842779,69,7824
120,0.25,0.75,18.730542870299853,79,7892
121,0.25,0.8,0.09382606264355252,12785,1
122,0.25,0.85,0.05340718041820925,12886,1
123,0.25,0.9,15.83134954512157,209,6623
124,0.25,0.95,11.759521761665535,75,7536
125,0.25,1.0,0.6526211554845803,12843,2
126,0.3,0.01,946.834730487772,0,12578
127,0.3,0.05,201.12269386047538,0,12198
128,0.3,0.1,122.94378250103287,0,12052
129,0.3,0.15,57.859382008831226,1,10903
130,0.3,0.2,55.98264723784737,0,11325
131,0.3,0.25,38.43235751457067,0,11053
132,0.3,0.3,48.25934383699985,0,10563
133,0.3,0.35,40.192901172610405,0,10414
134,0.3,0.4,28.23111321180097,0,10143
135,0.3,0.45,24.024324976471238,3,9644
136,0.3,0.5,19.73600226275505,1,9998
137,0.3,0.55,18.217726117149233,2,9156
138,0.3,0.6,20.84094975563407,0,9845
139,0.3,0.65,15.798997758026497,10,8942
140,0.3,0.7,15.326116692171018,50,7943
141,0.3,0.75,13.997298177928831,16,8406
142,0.3,0.8,12.637147786515484,17,8767
143,0.3,0.85,11.482866165229385,50,7850
144,0.3,0.9,11.352139121091488,71,7380
145,0.3,0.95,10.907721488474719,24,8261
146,0.3,1.0,11.000240863745294,107,7272
147,0.35,0.01,960.88596818852,0,12827
148,0.35,0.05,179.11075532593438,0,12280
149,0.35,0.1,92.04282215573141,0,12170
150,0.35,0.15,56.27549015925108,0,11100
151,0.35,0.2,50.054934335662814,0,11716
152,0.35,0.25,45.182746921785785,0,11269
153,0.35,0.3,29.474290938169517,0,10269
154,0.35,0.35,29.70614192159509,0,11119
155,0.35,0.4,22.28712429821997,2,10202
156,0.35,0.45,0.05348902443092125,12965,1
157,0.35,0.5,22.264944034669377,0,10675
158,0.35,0.55,17.452833284391335,4,9304
159,0.35,0.6,23.34360319920505,8,9122
160,0.35,0.65,15.820934233552606,1,10074
161,0.35,0.7,16.50004132290732,0,9925
162,0.35,0.75,14.950306044565876,0,10159
163,0.35,0.8,13.921183838511856,13,8596
164,0.35,0.85,10.39770686455755,5,9333
165,0.35,0.9,9.87021476956425,19,8541
166,0.35,0.95,0.04774852872203613,12953,1
167,0.35,1.0,10.908668230081684,13,8856
168,0.4,0.01,900.1771446732276,0,12821
169,0.4,0.05,181.5475429544384,0,12670
170,0.4,0.1,86.31864196341452,0,12405
171,0.4,0.15,60.91862294218574,0,12180
172,0.4,0.2,48.07194805366736,0,11752
173,0.4,0.25,34.2358656405881,0,11502
174,0.4,0.3,34.21138755073691,0,11690
175,0.4,0.35,29.095532139421195,0,11363
176,0.4,0.4,22.99046780647593,0,11292
177,0.4,0.45,21.93592104332355,0,10938
178,0.4,0.5,21.89064833835209,0,10654
179,0.4,0.55,19.932759443176813,1,9967
180,0.4,0.6,17.403664600555242,2,10029
181,0.4,0.65,17.015776237696517,1,9629
182,0.4,0.7,15.780231237336832,0,10395
183,0.4,0.75,15.47385177709589,0,10389
184,0.4,0.8,12.382168244177265,4,9093
185,0.4,0.85,13.052041099722574,19,8627
186,0.4,0.9,16.60597976879129,5,8979
187,0.4,0.95,12.964552463061766,5,9171
188,0.4,1.0,9.361284552709812,9,8904
189,0.45,0.01,972.5407952500797,0,12851
190,0.45,0.05,174.55212954119372,0,12558
191,0.45,0.1,86.05598654193862,0,12026
192,0.45,0.15,62.15339551503139,0,11927
193,0.45,0.2,49.16512727087846,0,11988
